tanggal,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min
2025-10-21,34.651997,25.602,12.2,6,13.70839,180.0,19.2204,28.860334,75.916664,97.583336,1004.90326,30.239998,180.0,89.0,48.0,100.0,56.0,11.04,4.269875,3.6,0.5091169,1007.0268,1002.47876
2025-10-22,33.601997,25.602,6.7,7,12.849528,258.6901,18.9576,28.581167,78.458336,96.875,1005.6442,28.08,258.6901,92.0,54.0,100.0,88.0,14.04,5.8180394,1.8,0.35999998,1007.9128,1003.07544
2025-10-23,31.302,24.952,1.9000001,3,14.685176,255.06853,14.8392,27.52075,80.958336,97.75,1006.2695,29.519999,255.06853,95.0,63.0,100.0,90.0,15.915,7.1969094,4.32,0.0,1007.80743,1004.3518
2025-10-24,32.151997,24.802,2.0,5,12.599998,270.0,17.2764,27.879084,77.541664,95.791664,1006.0568,29.16,270.0,89.0,61.0,100.0,77.0,15.84,7.3858285,5.7599998,2.9024127,1008.6984,1003.86865
2025-10-25,32.752,24.552,0.6,1,9.422101,233.13002,15.318,27.82075,75.291664,98.416664,1006.30963,23.4,233.13002,89.0,56.0,100.0,91.0,12.134999,5.621137,4.68,2.5455842,1007.7172,1003.77246
2025-10-26,33.002,24.952,2.3000002,4,12.397806,180.0,20.1888,28.091583,75.375,99.875,1006.7569,23.039999,180.0,93.0,51.0,100.0,97.0,9.285,4.240474,4.32,0.8049845,1008.7183,1004.9526
2025-10-27,32.601997,24.402,14.3,8,14.529915,224.9999,19.6632,27.641584,80.625,95.916664,1007.2801,26.28,224.9999,94.0,57.0,100.0,73.0,10.71,5.204812,4.32,2.0364676,1008.91174,1004.74817
2025-10-28,31.302,25.552,6.0,7,7.628263,216.86998,15.4692,27.456167,82.125,100.0,1007.7478,20.519999,216.86998,92.0,67.0,100.0,100.0,9.66,4.284863,2.8799999,1.484318,1009.61755,1006.0326
2025-10-29,32.351997,24.702,3.0,3,5.315336,135.0001,21.8268,28.197832,74.375,93.166664,1007.60956,16.56,135.0001,89.0,54.0,100.0,70.0,7.77,2.6888978,2.16,1.0182338,1009.62897,1004.9693
2025-10-30,33.002,25.902,11.0,5,8.404285,215.53777,18.9252,28.177,80.5,98.583336,1007.43085,16.919998,215.53777,95.0,56.0,100.0,81.0,8.265,3.9445925,3.96,1.484318,1009.2257,1004.8708
2025-10-31,33.002,25.252,13.6,8,10.948973,180.0,21.0492,27.993668,79.916664,78.208336,1008.2598,21.599998,180.0,95.0,58.0,100.0,36.0,9.974999,4.2721295,3.6,0.71999997,1010.11707,1005.95435
2025-11-01,33.702,24.802,6.5,5,11.966953,243.43501,20.412,27.993668,78.625,77.833336,1007.8942,23.4,243.43501,93.0,53.0,100.0,10.0,11.535,4.757506,3.2399998,1.2979984,1009.81757,1005.28674
2025-11-02,33.752,25.302,15.599999,9,15.683776,224.9999,21.3732,28.389502,76.958336,92.916664,1007.59076,29.88,224.9999,89.0,54.0,100.0,36.0,11.415,4.647246,1.08,0.5091169,1009.5194,1005.4619
2025-11-03,33.901997,25.152,7.8,6,12.43434,201.80147,22.0428,28.5395,76.75,97.0,1007.10187,28.44,201.80147,90.0,52.0,100.0,56.0,12.45,5.215661,3.6,1.1384199,1009.1196,1004.3547
2025-11-04,34.101997,25.002,0.6,1,13.979871,180.0,23.4036,29.216583,72.041664,90.875,1006.38153,28.44,180.0,94.0,47.0,100.0,46.0,12.03,5.1933575,2.8799999,1.08,1008.6411,1003.2877
2025-11-05,32.101997,25.852,0.1,0,20.523157,243.43501,16.5024,28.066584,71.708336,95.875,1006.1751,41.399998,243.43501,87.0,58.0,100.0,67.0,19.92,9.2248955,4.32,2.0991426,1008.23596,1003.6648
2025-11-06,31.702,25.302,0.0,0,22.380884,251.56496,19.8108,27.929083,73.041664,85.333336,1005.9494,43.56,251.56496,84.0,58.0,100.0,43.0,23.76,11.58546,7.92,4.1046314,1007.80743,1003.66016
2025-11-07,33.052,24.952,1.1,2,18.03237,224.9999,19.9908,28.07075,75.125,89.125,1005.76373,36.719997,224.9999,88.0,54.0,100.0,69.0,20.775,9.826243,5.3999996,2.8116899,1007.5257,1003.36975
2025-11-08,30.152,25.152,3.0,6,21.41319,266.6336,16.344,27.097834,80.166664,94.083336,1007.0505,52.92,266.6336,90.0,66.0,100.0,61.0,27.765,11.564018,10.08,4.5536795,1008.5952,1005.64105
2025-11-09,32.151997,24.352,0.90000004,2,16.263872,243.43501,18.486,27.712418,74.958336,99.541664,1006.292,37.44,243.43501,88.0,55.0,100.0,92.0,18.615,7.687041,4.32,2.0364676,1008.14764,1003.97
2025-11-10,32.702,24.802,0.0,0,17.698677,257.27563,22.6224,27.949915,74.083336,78.833336,1005.89136,40.32,257.27563,87.0,54.0,100.0,7.0,20.85,8.802793,7.5599995,3.5455887,1007.6437,1003.65753
2025-11-11,30.552,24.952,2.2,5,16.676977,249.44386,16.56,27.220749,75.791664,95.416664,1006.4992,41.039997,249.44386,83.0,66.0,100.0,66.0,21.915,8.87312,6.4799995,3.0547013,1008.69684,1004.7459
2025-11-12,31.602,24.352,1.6999999,2,15.827721,254.47583,11.79,26.452002,81.416664,98.708336,1007.26416,36.36,254.47583,91.0,61.0,100.0,90.0,23.835,10.25644,13.679999,5.7599998,1009.29315,1005.04346
2025-11-13,30.602,24.502,0.70000005,2,16.520823,266.186,17.3952,26.968666,77.458336,91.458336,1007.2195,39.6,266.186,89.0,62.0,100.0,48.0,21.99,9.114248,9.36,3.8773184,1008.92413,1005.04846
2025-11-14,29.952,24.402,0.3,1,16.24394,270.0,15.5268,26.564499,79.958336,83.875,1006.17694,41.760002,270.0,89.0,65.0,100.0,48.0,21.225,9.141517,10.799999,4.379589,1008.09265,1003.74664
2025-11-15,31.902,24.002,5.4,6,11.753877,257.00537,18.5832,27.362417,78.416664,93.208336,1006.20135,33.12,257.00537,87.0,62.0,100.0,49.0,16.035,6.026633,3.96,1.1384199,1008.20624,1004.3562
2025-11-16,32.452,24.952,0.0,0,18.775301,270.0,20.43,28.045752,75.75,99.916664,1006.47394,40.68,270.0,90.0,56.0,100.0,99.0,22.74,9.989529,10.440001,4.6938252,1008.40283,1003.5711
2025-11-17,32.702,24.652,0.1,0,17.227419,255.96373,20.6244,28.122833,73.0,93.208336,1006.30853,37.079998,255.96373,84.0,56.0,100.0,48.0,20.939999,9.065055,5.7599998,2.9024127,1008.1378,1003.573
2025-11-18,31.852,24.302,8.8,6,12.24,180.0,16.8804,27.006166,81.208336,75.458336,1005.58716,27.72,180.0,90.0,62.0,100.0,39.0,13.514999,4.66734,3.2399998,1.4399999,1007.42566,1003.5371
2025-11-19,31.802,23.952,11.0,6,12.387348,141.34016,17.8596,26.991583,83.291664,90.458336,1005.4665,32.039997,141.34016,96.0,62.0,100.0,44.0,14.399999,5.535332,1.4399999,0.8049845,1007.31714,1003.061
2025-11-20,28.852,24.402,13.7,10,14.332341,279.46225,10.5552,26.224916,87.416664,99.333336,1006.01984,33.839996,279.46225,94.0,79.0,100.0,84.0,18.81,7.809328,3.96,1.609969,1007.7929,1003.9325
2025-11-21,32.252,24.052,0.6,2,12.661564,244.2901,19.9332,27.427,78.708336,92.291664,1005.9651,29.88,244.2901,93.0,58.0,100.0,55.0,19.769999,8.698895,11.5199995,5.0528407,1007.74786,1003.6673
2025-11-22,33.052,24.402,2.0,4,10.137692,180.0,19.9476,27.88325,76.041664,88.083336,1005.4295,23.039999,180.0,90.0,49.0,100.0,54.0,8.655,3.2456293,1.4399999,0.5091169,1007.238,1003.0637
2025-11-23,30.952,25.352,3.3,3,11.966953,263.6599,14.9652,27.516584,80.083336,99.75,1005.25995,25.56,263.6599,92.0,66.0,100.0,94.0,14.1449995,6.0940766,3.6,1.8,1006.8293,1003.35284
2025-11-24,34.052,24.602,0.0,0,19.13426,251.56496,21.8808,28.420748,68.375,74.625,1004.8115,37.8,251.56496,85.0,48.0,100.0,37.0,17.58,8.115193,5.3999996,2.7416782,1006.73846,1002.29443
2025-11-25,33.901997,23.802,0.0,0,14.118243,240.2552,22.7484,28.4895,66.291664,96.083336,1004.2305,27.72,240.2552,85.0,46.0,100.0,69.0,14.774999,6.950474,5.04,2.7416782,1005.92566,1001.5992
2025-11-26,33.302,24.302,0.1,0,16.24394,230.19447,23.328,28.27075,70.958336,80.666664,1004.4155,32.399998,230.19447,86.0,47.0,100.0,12.0,15.329999,7.1685615,5.3999996,2.8116899,1006.6075,1001.978
2025-11-27,32.552,24.852,0.3,0,10.685391,213.6901,17.9424,28.174917,74.958336,80.208336,1005.5488,23.4,213.6901,90.0,55.0,100.0,4.0,9.749999,4.0696783,2.52,1.2979984,1007.44086,1003.46423
2025-11-28,32.952,24.302,4.8,4,11.165805,224.9999,19.0908,28.156166,74.833336,94.166664,1005.6733,24.119999,224.9999,89.0,54.0,100.0,30.0,9.884999,3.6682107,3.2399998,0.5091169,1007.3405,1003.94763
2025-11-29,33.452,24.902,5.1000004,4,9.422101,206.56499,20.1348,28.693666,70.208336,99.166664,1006.2268,21.24,206.56499,83.0,47.0,100.0,80.0,10.919999,4.429111,4.68,2.2768397,1007.8381,1003.8835
2025-11-30,32.651997,25.602,10.2,12,10.495713,158.19853,16.8048,28.235334,75.375,99.291664,1007.5727,23.759998,158.19853,87.0,58.0,100.0,83.0,11.505,4.568834,2.8799999,0.8049845,1010.0015,1005.659
