tanggal,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min
2025-10-05,32.7615,25.3615,6.5,6,11.91812,161.56496,19.494,27.738585,79.208336,90.375,1004.7211,24.84,161.56496,93.0,56.0,100.0,42.0,11.775001,4.740479,2.8799999,1.1384199,1006.24567,1002.3576
2025-10-06,33.211502,24.5615,0.2,0,16.645864,143.13002,21.9528,28.163584,73.625,88.666664,1004.40826,36.0,143.13002,92.0,50.0,100.0,17.0,14.535,6.3785367,1.8,0.5091169,1006.4613,1001.80145
2025-10-07,32.5615,24.6115,10.7,9,10.514218,206.56499,21.4056,27.43025,79.333336,70.166664,1005.5908,28.8,206.56499,93.0,55.0,100.0,33.0,14.88,4.2780614,1.4399999,1.08,1007.71814,1003.3763
2025-10-08,33.211502,23.761501,7.7,7,10.829959,3.8140097,24.246,27.590668,78.458336,62.375,1004.4069,21.96,3.8140097,96.0,51.0,100.0,3.0,8.91,3.482852,3.6,1.08,1006.9637,1000.89746
2025-10-09,33.8115,23.9115,0.6,1,15.111424,360.0,25.4196,27.861502,73.458336,44.166668,1003.6149,30.239998,360.0,93.0,45.0,100.0,2.0,11.07,4.533062,3.96,1.609969,1005.4369,1000.83514
2025-10-10,33.711502,23.5615,2.6,3,14.044615,161.56496,24.8112,27.832335,71.916664,55.583332,1003.428,29.88,161.56496,91.0,44.0,100.0,0.0,12.044999,4.444054,3.2399998,1.484318,1005.5759,1000.4389
2025-10-11,32.9115,24.6615,0.4,2,11.177405,126.86999,24.1128,28.328169,70.875,63.583332,1003.03046,24.119999,126.86999,89.0,48.0,92.0,9.0,13.079999,5.244225,3.2399998,1.609969,1005.41895,999.9264
2025-10-12,34.1615,24.3615,0.2,1,13.527572,26.564985,24.0372,28.726084,70.25,50.541668,1002.36127,29.88,26.564985,90.0,45.0,100.0,0.0,13.035,5.333554,3.6,0.8049845,1004.4402,999.559
2025-10-13,33.9115,25.3615,11.5,9,13.397612,206.56499,21.2076,28.332335,77.125,83.708336,1002.39355,32.399998,206.56499,90.0,52.0,100.0,54.0,17.624998,4.4777155,3.2399998,0.5091169,1004.5042,999.62164
2025-10-14,33.9115,25.0615,0.7,1,13.708391,161.56496,22.5468,28.859419,75.333336,79.625,1001.05304,33.12,161.56496,95.0,51.0,100.0,27.0,13.035,5.1169453,2.16,0.8049845,1003.2346,998.35834
2025-10-15,33.1615,25.9615,1.3,4,13.830749,146.3099,21.4884,28.832335,75.416664,62.958332,999.7536,34.56,146.3099,91.0,57.0,90.0,29.0,18.345,6.235809,3.6,1.2979984,1002.1222,996.84607
2025-10-16,34.8615,26.011501,2.3,5,17.068707,251.56496,20.2284,28.965668,75.625,89.791664,999.6118,34.56,251.56496,89.0,48.0,100.0,47.0,17.16,4.78499,2.8799999,1.1384199,1001.6151,996.5618
2025-10-17,34.9115,25.4615,13.5,10,15.84409,153.43501,21.8376,28.809418,75.708336,83.625,1000.543,31.68,153.43501,93.0,47.0,100.0,34.0,13.275001,4.6194663,1.08,0.0,1002.7792,997.7509
2025-10-18,33.6615,25.3115,4.3,6,11.659777,180.0,22.4136,28.388582,76.958336,74.208336,1000.00775,25.56,180.0,91.0,50.0,100.0,18.0,10.605,3.8321922,3.96,0.71999997,1002.2168,997.41516
2025-10-19,32.8615,25.2115,1.9000001,4,12.429127,184.39862,21.006,28.2865,78.416664,68.5,999.0664,26.28,184.39862,94.0,58.0,92.0,39.0,13.695,5.052216,3.6,0.8049845,1001.12933,996.63464
2025-10-20,33.3615,25.3615,1.8000001,6,10.948973,165.96373,21.2364,28.484419,74.708336,93.416664,999.4392,24.84,165.96373,92.0,53.0,100.0,74.0,10.98,4.035032,2.8799999,1.1384199,1001.58655,996.63806
2025-10-21,34.2615,25.1615,15.6,6,14.081477,180.0,19.7532,28.403168,76.416664,96.541664,1000.7569,31.319998,180.0,91.0,47.0,100.0,67.0,11.099999,4.444179,4.32,1.2979984,1002.8904,998.3274
2025-10-22,32.961502,25.3615,8.7,5,10.1376915,255.96373,18.09,28.05525,80.083336,98.208336,1001.48517,21.599998,255.96373,93.0,55.0,100.0,85.0,11.745,4.9780936,3.96,1.0182338,1003.7746,998.82385
2025-10-23,31.4115,24.6615,2.7,3,12.979984,153.43501,14.418,27.282333,82.208336,97.291664,1002.0337,25.919998,153.43501,96.0,62.0,100.0,85.0,13.274999,6.0791135,1.8,0.0,1003.6633,1000.07733
2025-10-24,32.0115,24.4115,0.4,1,12.768586,296.56497,16.9344,27.84275,76.083336,94.333336,1001.8442,29.519999,296.56497,91.0,58.0,100.0,74.0,13.38,6.290672,2.16,0.8049845,1004.45856,999.7105
2025-10-25,32.4115,24.3115,0.7,2,9.983106,210.96368,16.1316,27.465668,75.833336,97.833336,1002.12885,24.119999,210.96368,92.0,56.0,100.0,85.0,11.054999,5.199573,3.96,0.5091169,1003.4802,999.6156
2025-10-26,32.5615,24.0615,5.7,4,9.3669195,180.0,20.358,27.73025,76.083336,100.0,1002.5903,18.359999,180.0,91.0,51.0,100.0,100.0,7.41,3.0365734,2.52,0.5091169,1004.5855,1000.7982
2025-10-27,32.1615,24.261501,18.1,8,12.538134,233.13002,20.2068,27.332335,81.458336,93.875,1003.11865,23.4,233.13002,95.0,57.0,100.0,73.0,9.615,4.3591843,3.2399998,1.1384199,1004.8475,1000.5703
2025-10-28,30.6615,25.0615,6.9,10,7.342588,194.03627,15.5088,26.986502,83.083336,100.0,1003.5781,18.72,194.03627,92.0,67.0,100.0,100.0,8.775,3.7872746,2.52,1.2979984,1005.38324,1001.91547
2025-10-29,31.6615,24.3615,3.3,2,4.6102495,243.43501,21.7152,27.728167,76.958336,92.625,1003.44244,15.84,243.43501,92.0,57.0,100.0,67.0,7.02,2.4598935,2.16,0.0,1005.50665,1000.8003
2025-10-30,32.711502,25.2115,11.400001,5,7.42159,180.0,18.9972,27.688583,81.041664,99.083336,1003.2844,15.84,180.0,95.0,55.0,100.0,84.0,7.6949997,3.42115,3.6,0.8049845,1004.9993,1000.7069
2025-10-31,32.5115,24.4115,18.9,9,9.826088,206.56499,21.0132,27.469833,80.75,75.75,1004.1023,21.24,206.56499,95.0,58.0,100.0,37.0,8.835,3.526271,2.52,0.35999998,1005.9383,1001.7632
2025-11-01,33.0115,24.4115,10.4,6,13.75558,40.601215,20.7936,27.428167,80.458336,82.0,1003.7703,26.28,40.601215,95.0,55.0,100.0,9.0,11.399999,4.7865386,2.8799999,1.0182338,1005.68024,1001.24146
2025-11-02,33.5615,24.7115,17.5,7,14.973576,224.9999,21.204,27.834417,78.75,92.708336,1003.42017,30.599998,224.9999,92.0,52.0,100.0,37.0,10.544999,4.3818126,1.08,0.71999997,1005.3559,1001.3823
2025-11-03,33.5115,24.761501,11.6,6,11.792404,69.44387,21.942,28.017752,78.291664,97.083336,1002.9321,24.48,69.44387,93.0,53.0,100.0,66.0,11.490001,4.994376,3.6,0.5091169,1004.8881,1000.0915
2025-11-04,33.961502,24.3115,4.2999997,7,13.004921,98.13002,22.7448,28.332335,76.375,93.583336,1002.27344,26.28,98.13002,95.0,47.0,100.0,56.0,11.174999,4.710468,2.16,0.5091169,1004.432,999.3397
2025-11-05,31.6615,25.511501,0.4,1,16.394829,270.0,16.9776,27.753166,74.791664,98.083336,1001.958,34.92,270.0,91.0,58.0,100.0,84.0,16.23,7.265385,1.4399999,0.35999998,1004.0254,999.4033
2025-11-06,31.3615,24.8115,0.0,0,20.211363,266.186,19.8216,27.61775,73.458336,83.541664,1001.73145,39.6,266.186,85.0,58.0,100.0,44.0,20.789999,10.08539,6.12,3.0758414,1003.5615,999.48755
2025-11-07,32.461502,24.4115,1.0,3,18.709612,264.80566,19.9512,27.65525,76.0,87.041664,1001.56665,36.36,264.80566,90.0,55.0,100.0,67.0,18.885,8.97404,4.68,2.0991426,1003.39655,999.20337
2025-11-08,29.7115,24.6115,1.7,3,21.841648,251.56496,16.6464,26.7615,80.75,94.791664,1002.8322,51.839996,251.56496,92.0,66.0,100.0,62.0,24.945,10.597962,7.5599995,3.671294,1004.3375,1001.54095
2025-11-09,31.8115,24.0615,0.7,2,16.93531,213.6901,19.3536,27.38025,76.125,99.5,1002.1226,37.44,213.6901,89.0,57.0,100.0,90.0,17.13,7.3858147,4.32,2.0364676,1004.05505,999.88
2025-11-10,32.5115,24.1615,0.0,0,16.595179,246.80138,22.9428,27.484419,75.5,78.625,1001.69916,38.16,246.80138,90.0,56.0,100.0,3.0,18.0,7.8522778,5.04,2.5455842,1003.445,999.5715
2025-11-11,30.3115,24.4615,0.5,1,16.595179,206.56499,16.8984,26.876083,77.333336,97.708336,1002.2888,39.239998,206.56499,87.0,64.0,100.0,72.0,18.765,8.21489,6.12,2.9024127,1004.43335,1000.549
2025-11-12,31.2115,24.0615,3.1,3,14.332341,259.9921,12.9528,26.269835,81.041664,98.25,1002.9692,33.12,259.9921,89.0,62.0,100.0,75.0,20.835,9.288512,11.159999,5.0911684,1004.9247,1000.75604
2025-11-13,30.1115,24.0615,0.5,2,16.56,270.0,17.0712,26.576082,78.416664,91.125,1002.98486,37.8,270.0,91.0,62.0,100.0,47.0,18.705,8.194247,6.8399997,2.9024127,1004.69904,1000.85626
2025-11-14,29.261501,23.8615,1.0,3,15.496736,265.23645,15.2676,26.163584,80.291664,84.0,1001.949,32.760002,265.23645,91.0,67.0,100.0,49.0,17.565,8.069211,7.92,3.2599385,1003.82526,999.5561
2025-11-15,31.511501,23.3615,5.8,5,12.7279215,270.0,18.9252,26.957335,80.291664,91.458336,1002.0092,33.839996,270.0,92.0,63.0,100.0,47.0,15.255,5.900606,5.04,2.0991426,1004.05914,1000.1754
2025-11-16,32.0115,24.4115,0.2,0,16.981165,270.0,20.2284,27.690666,75.875,99.708336,1002.25415,36.719997,270.0,90.0,56.0,100.0,93.0,18.9,8.533601,7.2,3.6,1004.15466,999.41266
2025-11-17,32.2615,24.3115,0.2,0,15.5843,261.2539,21.0564,27.882334,73.375,91.958336,1002.1015,35.28,261.2539,85.0,57.0,100.0,41.0,18.179998,7.958111,6.8399997,3.4152596,1003.9321,999.4196
2025-11-18,31.5615,23.9115,10.0,6,11.928989,278.13,17.0028,26.582335,82.125,80.666664,1001.42114,28.44,278.13,91.0,62.0,100.0,35.0,12.509999,4.3309197,0.71999997,0.35999998,1003.2983,999.3292
2025-11-19,31.761501,23.3115,14.4,5,12.387348,146.3099,17.82,26.615667,83.708336,92.5,1001.28955,30.599998,146.3099,98.0,60.0,100.0,37.0,13.41,5.4182835,1.8,0.35999998,1003.1824,998.8918
2025-11-20,28.761501,23.761501,12.6,10,13.1041975,213.6901,11.1564,25.830252,88.541664,98.916664,1001.8088,33.12,213.6901,95.0,79.0,100.0,77.0,17.01,7.185577,3.6,0.8049845,1003.5228,999.81506
2025-11-21,31.8115,23.7115,0.2,0,11.592895,255.96373,19.1736,27.240667,77.25,94.375,1001.7304,28.44,255.96373,93.0,56.0,100.0,58.0,16.994999,7.7042904,9.36,4.2136917,1003.55255,999.409
2025-11-22,32.5115,23.761501,3.3,7,11.440978,90.0,20.3256,27.476084,76.708336,86.125,1001.2644,23.4,90.0,94.0,50.0,100.0,52.0,8.595,3.2761958,2.52,0.71999997,1003.0631,998.8987
2025-11-23,30.4115,25.1115,8.3,5,11.183201,236.3099,14.202,27.076082,83.25,99.208336,1001.09393,23.039999,236.3099,95.0,67.0,100.0,90.0,11.22,4.4266953,2.52,1.1384199,1002.6139,999.15076
2025-11-24,33.6615,24.1615,0.0,0,15.226764,243.43501,21.4884,28.176085,68.958336,76.0,1000.6106,29.88,243.43501,88.0,49.0,100.0,37.0,13.7699995,6.486757,3.6,1.8,1002.5301,998.07294
2025-11-25,33.5115,23.3615,0.0,0,11.770403,224.9999,21.7692,28.274,66.625,95.416664,1000.0212,22.319998,224.9999,88.0,46.0,100.0,54.0,12.2699995,5.860676,3.96,2.3051248,1001.70374,997.4772
2025-11-26,33.0115,23.8615,0.5,1,14.77755,224.9999,23.2452,28.03025,70.958336,89.125,1000.21844,29.88,224.9999,87.0,48.0,100.0,22.0,13.215,6.223026,5.04,1.484318,1002.3603,997.92664
2025-11-27,32.3615,24.4115,0.5,1,9.0,180.0,17.8812,27.80525,75.5,76.958336,1001.3716,24.119999,180.0,91.0,55.0,100.0,13.0,9.2699995,3.6627169,1.4399999,0.35999998,1003.2419,999.11475
2025-11-28,32.7615,23.5615,1.7,2,12.57426,336.3706,19.0512,27.703169,75.083336,88.375,1001.50977,25.56,336.3706,90.0,51.0,100.0,19.0,10.275,4.109507,4.68,1.0182338,1003.1365,999.7463
2025-11-29,33.461502,24.1615,7.5,4,12.371645,236.3099,20.1024,28.201082,70.0,100.0,1002.10065,25.56,236.3099,85.0,46.0,100.0,100.0,11.009999,4.584407,5.04,1.4399999,1003.7947,999.7542
2025-11-30,32.5615,25.1115,11.4,10,12.261158,180.0,17.3196,27.79275,76.166664,99.166664,1003.37787,26.28,180.0,87.0,57.0,100.0,80.0,11.34,4.611056,3.96,0.0,1005.839,1001.529
