tanggal,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,surface_pressure_mean,wind_gusts_10m_max,winddirection_10m_dominant,relative_humidity_2m_max,relative_humidity_2m_min,cloud_cover_max,cloud_cover_min,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,surface_pressure_max,surface_pressure_min
2025-09-11,32.38,24.83,6.8,11,9.028754,333.43503,18.4392,27.519583,79.666664,91.916664,1008.5279,19.8,333.43503,90.0,56.0,100.0,65.0,11.16,4.228583,5.04,1.08,1010.6821,1006.3078
2025-09-12,32.88,24.98,18.1,7,12.10157,90.0,17.9316,27.646666,81.125,95.791664,1009.08185,24.48,90.0,92.0,56.0,100.0,67.0,9.2699995,3.435912,2.16,0.5091169,1010.8834,1006.21234
2025-09-13,33.48,24.929998,0.9,2,10.538843,198.43504,22.3956,28.307083,74.416664,58.75,1009.42645,21.599998,198.43504,92.0,49.0,100.0,0.0,9.45,3.9163103,3.2399998,0.35999998,1011.3968,1007.0256
2025-09-14,34.13,24.179998,1.7,2,14.689589,135.0001,23.2848,28.282084,73.208336,83.583336,1009.2724,29.88,135.0001,92.0,45.0,100.0,32.0,13.3949995,5.8374686,2.8799999,1.484318,1011.2875,1006.429
2025-09-15,33.18,25.529999,0.4,0,12.015589,144.46223,20.1996,28.646667,70.458336,75.791664,1009.1287,25.919998,144.46223,85.0,48.0,100.0,4.0,12.57,5.336874,5.3999996,2.1897945,1011.40063,1006.41864
2025-09-16,32.73,24.98,15.9,10,11.113451,224.9999,18.6552,28.071665,75.75,90.666664,1009.0634,24.48,224.9999,87.0,54.0,100.0,33.0,11.61,4.5566664,3.96,1.0182338,1011.2019,1006.61304
2025-09-17,32.18,24.779999,17.9,14,12.7279215,360.0,19.1808,27.657082,79.083336,90.416664,1009.2608,27.72,360.0,93.0,62.0,100.0,39.0,11.655,4.386978,3.2399998,0.5091169,1011.6831,1006.61426
2025-09-18,31.179998,24.679998,0.3,0,8.759178,206.56499,18.8424,27.79875,78.375,88.166664,1009.11597,18.359999,206.56499,92.0,61.0,100.0,44.0,10.365,4.391648,2.16,0.8049845,1011.49194,1006.317
2025-09-19,32.280003,25.279999,8.599999,7,10.464798,218.65984,18.8604,27.757082,81.333336,91.25,1009.22394,26.28,218.65984,92.0,59.0,100.0,58.0,17.385,4.4381976,6.12,0.8049845,1011.2892,1007.00665
2025-09-20,31.179998,25.23,3.6000001,4,15.745627,213.6901,17.4168,27.584166,81.25,96.0,1009.0109,37.44,213.6901,93.0,59.0,100.0,39.0,16.905,6.5625434,2.8799999,1.2979984,1011.1978,1007.3071
2025-09-21,32.280003,24.63,6.6,8,11.212135,224.9999,20.9376,27.748749,83.291664,79.791664,1009.4319,26.64,224.9999,98.0,61.0,100.0,51.0,13.424999,5.0660377,3.2399998,1.2979984,1011.5972,1007.3087
2025-09-22,34.280003,24.63,2.3,5,13.797912,90.0,24.2316,28.440416,78.166664,62.666668,1008.487,29.519999,90.0,96.0,50.0,100.0,0.0,13.275001,5.411856,3.2399998,0.0,1010.29193,1004.92096
2025-09-23,33.280003,25.08,0.2,1,11.928989,180.0,22.6404,28.440416,77.166664,89.833336,1008.6201,26.28,180.0,90.0,55.0,100.0,42.0,12.66,5.0595555,2.52,1.1384199,1011.19025,1005.32135
2025-09-24,34.08,24.779999,0.9,1,10.799999,180.0,23.9472,28.792501,71.916664,70.75,1007.72754,23.759998,180.0,89.0,46.0,100.0,11.0,8.88,3.1866207,2.8799999,0.5091169,1009.89355,1004.7222
2025-09-25,33.23,24.63,9.5,7,11.792404,172.87508,21.8988,28.282082,73.625,68.041664,1008.3447,25.56,172.87508,86.0,54.0,100.0,21.0,10.634999,3.8667915,3.96,1.08,1011.08527,1006.0171
2025-09-26,34.48,24.58,6.7,6,12.324414,180.0,23.9544,28.396667,74.0,62.666668,1008.9235,25.56,180.0,90.0,46.0,100.0,13.0,12.495,4.7885575,2.52,1.2979984,1011.09827,1005.4335
2025-09-27,33.780003,25.73,2.2,4,13.18308,125.537766,21.7836,28.8675,73.666664,87.666664,1008.4477,27.0,125.537766,87.0,50.0,100.0,60.0,13.245,5.641655,3.6,1.9386592,1010.7033,1005.8304
2025-09-28,33.68,25.779999,0.8,2,16.267857,146.3099,22.428,29.163332,72.25,73.416664,1008.3869,37.44,146.3099,89.0,51.0,92.0,43.0,17.295,7.0130806,2.8799999,1.484318,1010.80646,1005.42267
2025-09-29,34.38,25.429998,18.1,6,12.57426,106.699326,19.314,28.309166,77.458336,85.041664,1009.08545,27.72,106.699326,90.0,47.0,100.0,48.0,13.709999,5.04894,4.32,1.484318,1010.9997,1006.7154
2025-09-30,33.030003,25.279999,11.3,8,10.308831,90.0,19.314,28.073751,77.125,91.416664,1008.5142,23.759998,90.0,90.0,53.0,100.0,70.0,10.5,3.4576914,2.52,0.5091169,1010.1851,1006.5267
2025-10-01,32.530003,24.83,6.5,8,14.77755,243.43501,19.6416,27.934166,78.583336,85.0,1008.2431,32.039997,243.43501,94.0,57.0,100.0,48.0,15.089999,6.021544,2.16,0.8049845,1010.2993,1005.8111
2025-10-02,30.029999,25.58,8.6,13,11.792404,270.0,13.2552,27.338333,82.666664,96.916664,1009.73346,28.44,270.0,91.0,70.0,100.0,57.0,13.305,4.378334,1.08,0.35999998,1011.884,1007.7858
2025-10-03,33.93,24.429998,0.0,0,10.195057,165.96373,21.4884,28.373749,73.75,83.458336,1010.05493,20.519999,165.96373,92.0,49.0,100.0,0.0,8.655,3.7056608,2.52,0.5091169,1011.9845,1007.2303
2025-10-04,34.88,24.38,2.9,2,14.044615,210.96368,24.174,28.654999,76.0,74.041664,1010.1021,29.519999,210.96368,93.0,46.0,100.0,10.0,10.755,4.315651,3.2399998,1.2979984,1011.9018,1007.5346
2025-10-05,32.88,25.679998,7.8999996,6,12.10157,180.0,19.3932,28.102915,78.666664,91.75,1010.2741,26.64,180.0,91.0,57.0,100.0,42.0,12.405,5.036762,3.96,1.0182338,1011.78485,1007.91064
2025-10-06,33.58,25.279999,0.3,1,15.990646,146.3099,21.7008,28.719584,72.875,94.916664,1009.96533,37.8,146.3099,90.0,51.0,100.0,39.0,14.294999,5.9908996,3.2399998,0.71999997,1011.9898,1007.323
2025-10-07,33.18,25.08,11.8,10,10.829958,224.9999,21.3984,27.77375,79.875,71.916664,1011.1543,28.8,224.9999,93.0,55.0,100.0,36.0,16.215,4.575268,5.04,1.1384199,1013.279,1009.0092
2025-10-08,33.280003,24.429998,12.8,6,9.793058,243.43501,24.264,28.019583,78.25,58.125,1009.9616,21.96,243.43501,95.0,53.0,100.0,24.0,10.155,4.1591206,2.8799999,1.2979984,1012.4888,1006.5157
2025-10-09,33.68,24.929998,0.90000004,1,13.450708,135.0001,24.6996,28.307083,73.75,38.125,1009.1602,28.44,135.0001,91.0,49.0,100.0,0.0,11.804999,4.821713,3.2399998,1.609969,1010.9838,1006.5203
2025-10-10,33.780003,24.429998,1.0,3,13.910169,180.0,24.6924,28.2425,71.958336,55.416668,1008.9685,28.8,180.0,87.0,47.0,100.0,0.0,12.555,4.933455,3.2399998,1.4399999,1011.0913,1006.11816
2025-10-11,33.280003,25.429998,0.90000004,2,10.739833,135.0001,23.7528,28.67375,71.541664,64.833336,1008.58813,24.48,135.0001,86.0,48.0,100.0,18.0,14.07,5.446591,3.96,1.8,1011.00165,1005.61926
2025-10-12,34.08,25.08,1.3,2,13.53236,218.65984,23.9652,28.971666,71.666664,53.0,1007.9407,32.760002,218.65984,88.0,47.0,100.0,0.0,12.93,4.9960713,2.52,0.8049845,1010.00574,1005.3194
2025-10-13,33.68,25.83,9.8,10,12.738099,8.426887,21.3336,28.675833,78.0,85.791664,1007.93915,33.839996,8.426887,90.0,57.0,100.0,54.0,18.675,4.673057,2.8799999,1.0182338,1010.0054,1005.2212
2025-10-14,34.18,25.63,2.4,4,13.044722,108.43504,22.2336,29.1175,76.333336,80.166664,1006.60187,34.2,108.43504,93.0,51.0,100.0,42.0,13.845,4.5918083,1.4399999,0.0,1008.7055,1004.12573
2025-10-15,33.23,26.679998,1.4,2,14.021525,149.03632,21.9564,29.325834,75.041664,66.625,1005.2719,35.64,149.03632,89.0,58.0,86.0,39.0,19.875,6.0437083,4.32,1.8,1007.60895,1002.4318
2025-10-16,35.030003,26.38,7.3,8,15.379206,18.435053,19.8612,28.884165,78.5,91.375,1005.1987,36.0,18.435053,91.0,50.0,100.0,54.0,17.715,4.7867007,2.52,1.08,1007.1009,1002.3251
2025-10-17,35.030003,25.88,11.099999,8,14.77755,224.9999,21.906,29.132082,76.208336,84.291664,1006.06537,30.960001,224.9999,94.0,49.0,100.0,37.0,13.29,4.5388494,1.08,0.0,1008.19403,1003.23
2025-10-18,33.93,25.779999,3.7,7,10.853866,135.0001,21.9384,28.819582,76.333336,75.083336,1005.5354,24.84,135.0001,90.0,50.0,100.0,5.0,11.595,4.055821,4.68,1.5273507,1007.80133,1002.8225
2025-10-19,32.530003,25.58,0.9,2,10.483357,11.76827,21.4056,28.761251,77.25,65.291664,1004.55756,25.919998,11.76827,93.0,60.0,94.0,30.0,13.709999,5.062883,2.8799999,1.2979984,1006.6036,1002.0293
2025-10-20,33.63,25.88,0.7,0,10.1376915,180.0,21.0996,29.08625,72.791664,89.458336,1004.92944,22.319998,180.0,88.0,52.0,100.0,49.0,11.084999,4.179935,2.16,1.08,1007.09485,1002.12976
2025-10-21,34.73,25.679998,12.2,6,13.70839,180.0,19.2204,28.938332,75.916664,97.583336,1006.26825,30.239998,180.0,89.0,48.0,100.0,56.0,11.04,4.269875,3.6,0.5091169,1008.3982,1003.8262
2025-10-22,33.68,25.679998,6.7,7,12.849528,258.6901,18.9576,28.659166,78.458336,96.875,1007.0114,28.08,258.6901,92.0,54.0,100.0,88.0,14.04,5.8180394,1.8,0.35999998,1009.29065,1004.42426
2025-10-23,31.38,25.029999,1.9000001,3,14.685176,255.06853,14.8392,27.59875,80.958336,97.75,1007.6423,29.519999,255.06853,95.0,63.0,100.0,90.0,15.915,7.1969094,4.32,0.0,1009.1877,1005.71155
2025-10-24,32.23,24.88,2.0,5,12.599998,270.0,17.2764,27.957083,77.541664,95.791664,1007.4278,29.16,270.0,89.0,61.0,100.0,77.0,15.84,7.3858285,5.7599998,2.9024127,1010.08276,1005.2208
2025-10-25,32.83,24.63,0.6,1,9.422101,233.13002,15.318,27.89875,75.291664,98.416664,1007.6812,23.4,233.13002,89.0,56.0,100.0,91.0,12.134999,5.621137,4.68,2.5455842,1009.0929,1005.1229
2025-10-26,33.08,25.029999,2.3000002,4,12.397806,180.0,20.1888,28.169584,75.375,99.875,1008.12787,23.039999,180.0,93.0,51.0,100.0,97.0,9.285,4.240474,4.32,0.8049845,1010.09357,1006.3118
2025-10-27,32.68,24.48,14.3,8,14.529915,224.9999,19.6632,27.719582,80.625,95.916664,1008.6538,26.28,224.9999,94.0,57.0,100.0,73.0,10.71,5.204812,4.32,2.0364676,1010.29004,1006.1096
2025-10-28,31.38,25.63,6.0,7,7.628263,216.86998,15.4692,27.534166,82.125,100.0,1009.123,20.519999,216.86998,92.0,67.0,100.0,100.0,9.66,4.284863,2.8799999,1.484318,1010.99335,1007.40137
2025-10-29,32.43,24.779999,3.0,3,5.315336,135.0001,21.8268,28.275833,74.375,93.166664,1008.98114,16.56,135.0001,89.0,54.0,100.0,70.0,7.77,2.6888978,2.16,1.0182338,1010.9993,1006.32104
2025-10-30,33.08,25.98,11.0,5,8.404285,215.53777,18.9252,28.255,80.5,98.583336,1008.80225,16.919998,215.53777,95.0,56.0,100.0,81.0,8.265,3.9445925,3.96,1.484318,1010.5975,1006.2218
2025-10-31,33.08,25.33,13.6,8,10.948973,180.0,21.0492,28.071665,79.916664,78.208336,1009.6333,21.599998,180.0,95.0,58.0,100.0,36.0,9.974999,4.2721295,3.6,0.71999997,1011.4929,1007.3132
2025-11-01,33.780003,24.88,6.5,5,11.966953,243.43501,20.412,28.071665,78.625,77.833336,1009.26715,23.4,243.43501,93.0,53.0,100.0,10.0,11.535,4.757506,3.2399998,1.2979984,1011.193,1006.6303
2025-11-02,33.83,25.38,15.599999,9,15.683776,224.9999,21.3732,28.467499,76.958336,92.916664,1008.9614,29.88,224.9999,89.0,54.0,100.0,36.0,11.415,4.647246,1.08,0.5091169,1010.8942,1006.8171
2025-11-03,33.98,25.23,7.8,6,12.43434,201.80147,22.0428,28.6175,76.75,97.0,1008.47125,28.44,201.80147,90.0,52.0,100.0,56.0,12.45,5.215661,3.6,1.1384199,1010.49414,1005.71313
2025-11-04,34.18,25.08,0.6,1,13.979871,180.0,23.4036,29.294584,72.041664,90.875,1007.7468,28.44,180.0,94.0,47.0,100.0,46.0,12.03,5.1933575,2.8799999,1.08,1010.006,1004.6309
2025-11-05,32.18,25.929998,0.1,0,20.523157,243.43501,16.5024,28.144583,71.708336,95.875,1007.54535,41.399998,243.43501,87.0,58.0,100.0,67.0,19.92,9.2248955,4.32,2.0991426,1009.60315,1005.0186
2025-11-06,31.779999,25.38,0.0,0,22.380884,251.56496,19.8108,28.007082,73.041664,85.333336,1007.3199,43.56,251.56496,84.0,58.0,100.0,43.0,23.76,11.58546,7.92,4.1046314,1009.1877,1005.0161
2025-11-07,33.13,25.029999,1.1,2,18.03237,224.9999,19.9908,28.14875,75.125,89.125,1007.1335,36.719997,224.9999,88.0,54.0,100.0,69.0,20.775,9.826243,5.3999996,2.8116899,1008.89764,1004.72125
2025-11-08,30.23,25.23,3.0,6,21.41319,266.6336,16.344,27.175833,80.166664,94.083336,1008.4263,52.92,266.6336,90.0,66.0,100.0,61.0,27.765,11.564018,10.08,4.5536795,1009.98096,1007.00604
2025-11-09,32.23,24.429998,0.90000004,2,16.263872,243.43501,18.486,27.790415,74.958336,99.541664,1007.66406,37.44,243.43501,88.0,55.0,100.0,92.0,18.615,7.687041,4.32,2.0364676,1009.5093,1005.32135
2025-11-10,32.780003,24.88,0.0,0,17.698677,257.27563,22.6224,28.027916,74.083336,78.833336,1007.2618,40.32,257.27563,87.0,54.0,100.0,7.0,20.85,8.802793,7.5599995,3.5455887,1009.0073,1005.01483
2025-11-11,30.63,25.029999,2.2,5,16.676977,249.44386,16.56,27.29875,75.791664,95.416664,1007.8737,41.039997,249.44386,83.0,66.0,100.0,66.0,21.915,8.87312,6.4799995,3.0547013,1010.08215,1006.10846
2025-11-12,31.679998,24.429998,1.6999999,2,15.827721,254.47583,11.79,26.529999,81.416664,98.708336,1008.6433,36.36,254.47583,91.0,61.0,100.0,90.0,23.835,10.25644,13.679999,5.7599998,1010.6799,1006.407
2025-11-13,30.679998,24.58,0.70000005,2,16.520823,266.186,17.3952,27.046667,77.458336,91.458336,1008.5961,39.6,266.186,89.0,62.0,100.0,48.0,21.99,9.114248,9.36,3.8773184,1010.29675,1006.40985
2025-11-14,30.029999,24.48,0.3,1,16.24394,270.0,15.5268,26.6425,79.958336,83.875,1007.55396,41.760002,270.0,89.0,65.0,100.0,48.0,21.225,9.141517,10.799999,4.379589,1009.4796,1005.1091
2025-11-15,31.98,24.08,5.4,6,11.753877,257.00537,18.5832,27.440414,78.416664,93.208336,1007.57477,33.12,257.00537,87.0,62.0,100.0,49.0,16.035,6.026633,3.96,1.1384199,1009.58704,1005.71405
2025-11-16,32.530003,25.029999,0.0,0,18.775301,270.0,20.43,28.123749,75.75,99.916664,1007.84467,40.68,270.0,90.0,56.0,100.0,99.0,22.74,9.989529,10.440001,4.6938252,1009.78516,1004.92194
2025-11-17,32.780003,24.73,0.1,0,17.227419,255.96373,20.6244,28.200834,73.0,93.208336,1007.6787,37.079998,255.96373,84.0,56.0,100.0,48.0,20.939999,9.065055,5.7599998,2.9024127,1009.50397,1004.9232
2025-11-18,31.929998,24.38,8.8,6,12.24,180.0,16.8804,27.084166,81.208336,75.458336,1006.9614,27.72,180.0,90.0,62.0,100.0,39.0,13.514999,4.66734,3.2399998,1.4399999,1008.7976,1004.90375
2025-11-19,31.88,24.029999,11.0,6,12.387348,141.34016,17.8596,27.069582,83.291664,90.458336,1006.84064,32.039997,141.34016,96.0,62.0,100.0,44.0,14.399999,5.535332,1.4399999,0.8049845,1008.69293,1004.4165
2025-11-20,28.929998,24.48,13.7,10,14.332341,279.46225,10.5552,26.302916,87.416664,99.333336,1007.39825,33.839996,279.46225,94.0,79.0,100.0,84.0,18.81,7.809328,3.96,1.609969,1009.1801,1005.3012
2025-11-21,32.33,24.13,0.6,2,12.661564,244.2901,19.9332,27.505,78.708336,92.291664,1007.3381,29.88,244.2901,93.0,58.0,100.0,55.0,19.769999,8.698895,11.5199995,5.0528407,1009.1094,1005.01984
2025-11-22,33.13,24.48,2.0,4,10.137692,180.0,19.9476,27.96125,76.041664,88.083336,1006.7996,23.039999,180.0,90.0,49.0,100.0,54.0,8.655,3.2456293,1.4399999,0.5091169,1008.6041,1004.418
2025-11-23,31.029999,25.429998,3.3,3,11.966953,263.6599,14.9652,27.594582,80.083336,99.75,1006.63135,25.56,263.6599,92.0,66.0,100.0,94.0,14.1449995,6.0940766,3.6,1.8,1008.19934,1004.71216
2025-11-24,34.13,24.679998,0.0,0,19.13426,251.56496,21.8808,28.498749,68.375,74.625,1006.1784,37.8,251.56496,85.0,48.0,100.0,37.0,17.58,8.115193,5.3999996,2.7416782,1008.1043,1003.6347
2025-11-25,33.98,23.88,0.0,0,14.118243,240.2552,22.7484,28.5675,66.291664,96.083336,1005.5964,27.72,240.2552,85.0,46.0,100.0,69.0,14.774999,6.950474,5.04,2.7416782,1007.2973,1002.9374
2025-11-26,33.38,24.38,0.1,0,16.24394,230.19447,23.328,28.34875,70.958336,80.666664,1005.7825,32.399998,230.19447,86.0,47.0,100.0,12.0,15.329999,7.1685615,5.3999996,2.8116899,1007.9877,1003.32574
2025-11-27,32.63,24.929998,0.3,0,10.685391,213.6901,17.9424,28.252916,74.958336,80.208336,1006.9177,23.4,213.6901,90.0,55.0,100.0,4.0,9.749999,4.0696783,2.52,1.2979984,1008.8057,1004.8184
2025-11-28,33.030003,24.38,4.8,4,11.165805,224.9999,19.0908,28.234167,74.833336,94.166664,1007.0424,24.119999,224.9999,89.0,54.0,100.0,30.0,9.884999,3.6682107,3.2399998,0.5091169,1008.7055,1005.3094
2025-11-29,33.530003,24.98,5.1000004,4,9.422101,206.56499,20.1348,28.771667,70.208336,99.166664,1007.5944,21.24,206.56499,83.0,47.0,100.0,80.0,10.919999,4.429111,4.68,2.2768397,1009.2041,1005.22876
2025-11-30,32.73,25.679998,10.2,12,10.495713,158.19853,16.8048,28.313332,75.375,99.291664,1008.94403,23.759998,158.19853,87.0,58.0,100.0,83.0,11.505,4.568834,2.8799999,0.8049845,1011.3845,1007.0155
